ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-08-12,212.9285512926626,211.49459620200207,211.5053357614753,212.9285512926626,212.9285512926626,-1.4285633974656888,-1.4285633974656888,-1.4285633974656888,-1.4285633974656888,-1.4285633974656888,-1.4285633974656888,0.0,0.0,0.0,211.4999878951969
2023-08-13,213.42855337680228,221.99484424434618,222.00499741512135,213.42855337680228,213.42855337680228,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,221.99997869259238
2023-08-14,213.92855546094194,212.49463261665863,212.50494649781382,213.92855546094194,213.92855546094194,-1.4285770094283639,-1.4285770094283639,-1.4285770094283639,-1.4285770094283639,-1.4285770094283639,-1.4285770094283639,0.0,0.0,0.0,212.49997845151358
2023-08-15,214.4285575450816,212.99447098128468,213.00537058681888,214.4285575450816,214.4285575450816,-1.4285783695974923,-1.4285783695974923,-1.4285783695974923,-1.4285783695974923,-1.4285783695974923,-1.4285783695974923,0.0,0.0,0.0,212.9999791754841
2023-08-16,214.92855962922127,213.4944606149173,213.50522202787593,214.92855962922127,214.92855962922127,-1.428573556404073,-1.428573556404073,-1.428573556404073,-1.428573556404073,-1.428573556404073,-1.428573556404073,0.0,0.0,0.0,213.4999860728172
2023-08-17,215.42856171336092,213.9948481266726,214.0053441892951,215.42856171336092,215.42856171336092,-1.4285687987992146,-1.4285687987992146,-1.4285687987992146,-1.4285687987992146,-1.4285687987992146,-1.4285687987992146,0.0,0.0,0.0,213.99999291456172
2023-08-18,215.9285637975006,214.49455303693975,214.5053530986216,215.9285637975006,215.9285637975006,-1.4285641840557881,-1.4285641840557881,-1.4285641840557881,-1.4285641840557881,-1.4285641840557881,-1.4285641840557881,0.0,0.0,0.0,214.4999996134448
2023-08-19,216.42856588164028,214.99462901878167,215.0056656410347,216.42856588164028,216.42856588164028,-1.4285633974625862,-1.4285633974625862,-1.4285633974625862,-1.4285633974625862,-1.4285633974625862,-1.4285633974625862,0.0,0.0,0.0,215.00000248417768
2023-08-20,216.92856796577993,225.49476673133177,225.5051556674525,216.92856796577993,216.92856796577993,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,225.49999328157003
2023-08-21,217.4285700499196,215.99480172661453,216.00489922009453,217.4285700499196,217.4285700499196,-1.4285770094404857,-1.4285770094404857,-1.4285770094404857,-1.4285770094404857,-1.4285770094404857,-1.4285770094404857,0.0,0.0,0.0,215.99999304047913
2023-08-22,217.92857213405927,216.49504406820503,216.5052440244144,217.92857213405927,217.92857213405927,-1.4285783696013947,-1.4285783696013947,-1.4285783696013947,-1.4285783696013947,-1.4285783696013947,-1.4285783696013947,0.0,0.0,0.0,216.49999376445788
2023-08-23,218.42857291473038,216.99445210456344,217.00549162970358,218.42857291473038,218.42857291473038,-1.4285735564175943,-1.4285735564175943,-1.4285735564175943,-1.4285735564175943,-1.4285735564175943,-1.4285735564175943,0.0,0.0,0.0,216.99999935831278
2023-08-24,218.92857369540147,217.49454243134548,217.50533878703297,218.92857369540147,218.92857369540147,-1.4285687988059605,-1.4285687988059605,-1.4285687988059605,-1.4285687988059605,-1.4285687988059605,-1.4285687988059605,0.0,0.0,0.0,217.5000048965955
2023-08-25,219.42857447607253,217.99477204006772,218.0054074419718,219.42857447607253,219.42857447607253,-1.4285641840356333,-1.4285641840356333,-1.4285641840356333,-1.4285641840356333,-1.4285641840356333,-1.4285641840356333,0.0,0.0,0.0,218.0000102920369
2023-08-26,219.9285752567436,218.49440561325162,218.5050858891453,219.9285752567436,219.9285752567436,-1.4285633974968974,-1.4285633974968974,-1.4285633974968974,-1.4285633974968974,-1.4285633974968974,-1.4285633974968974,0.0,0.0,0.0,218.5000118592467
2023-08-27,220.42857603741467,228.99401454156785,229.0054682212961,220.42857603741467,220.42857603741467,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,229.00000135320477
2023-08-28,220.92857681808576,219.49448480660456,219.50565321273942,220.92857681808576,220.92857681808576,-1.4285770094526078,-1.4285770094526078,-1.4285770094526078,-1.4285770094526078,-1.4285770094526078,-1.4285770094526078,0.0,0.0,0.0,219.49999980863316
2023-08-29,221.42857759875685,219.99442913545565,220.00551360276043,221.42857759875685,221.42857759875685,-1.4285783695890433,-1.4285783695890433,-1.4285783695890433,-1.4285783695890433,-1.4285783695890433,-1.4285783695890433,0.0,0.0,0.0,219.9999992291678
2023-08-30,221.92857837942793,220.49523887157522,220.5053613463899,221.92857837942793,221.92857837942793,-1.4285735564108482,-1.4285735564108482,-1.4285735564108482,-1.4285735564108482,-1.4285735564108482,-1.4285735564108482,0.0,0.0,0.0,220.5000048230171
2023-08-31,222.42857916009902,220.9945713446448,221.00513760973385,222.42857916009902,222.42857916009902,-1.428568798780696,-1.428568798780696,-1.428568798780696,-1.428568798780696,-1.428568798780696,-1.428568798780696,0.0,0.0,0.0,221.00001036131832
2023-09-01,222.92857994077013,221.49469889393353,221.50503597623998,222.92857994077013,222.92857994077013,-1.428564184047984,-1.428564184047984,-1.428564184047984,-1.428564184047984,-1.428564184047984,-1.428564184047984,0.0,0.0,0.0,221.50001575672215
2023-09-02,223.42858072144122,221.9946222947329,222.00537087249884,223.42858072144122,223.42858072144122,-1.4285633974937952,-1.4285633974937952,-1.4285633974937952,-1.4285633974937952,-1.4285633974937952,-1.4285633974937952,0.0,0.0,0.0,222.00001732394742
2023-09-03,223.9285788329245,232.4946607108751,232.5047318374448,223.9285788329245,223.9285788329245,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,232.5000041487146
2023-09-04,224.42857694440778,222.99450901251012,223.00504438111568,224.42857694440778,224.42857694440778,-1.4285770094557104,-1.4285770094557104,-1.4285770094557104,-1.4285770094557104,-1.4285770094557104,-1.4285770094557104,0.0,0.0,0.0,222.99999993495206
2023-09-05,224.92857505589106,223.49474209255888,223.50523978492137,224.92857505589106,224.92857505589106,-1.4285783696080852,-1.4285783696080852,-1.4285783696080852,-1.4285783696080852,-1.4285783696080852,-1.4285783696080852,0.0,0.0,0.0,223.49999668628297
2023-09-06,225.42857316737434,223.99476119963117,224.00503322301358,225.42857316737434,225.42857316737434,-1.4285735564041027,-1.4285735564041027,-1.4285735564041027,-1.4285735564041027,-1.4285735564041027,-1.4285735564041027,0.0,0.0,0.0,223.99999961097024
2023-09-07,225.92857127885762,224.49475917575305,224.50563366757652,225.92857127885762,225.92857127885762,-1.4285687988077092,-1.4285687988077092,-1.4285687988077092,-1.4285687988077092,-1.4285687988077092,-1.4285687988077092,0.0,0.0,0.0,224.50000248004991
2023-09-08,226.4285693903409,224.9947774952505,225.00540734280887,226.4285693903409,226.4285693903409,-1.4285641840603345,-1.4285641840603345,-1.4285641840603345,-1.4285641840603345,-1.4285641840603345,-1.4285641840603345,0.0,0.0,0.0,225.00000520628058
2023-09-09,226.92856750182418,225.49447944911935,225.5052023419161,226.92856750182418,226.92856750182418,-1.4285633974816734,-1.4285633974816734,-1.4285633974816734,-1.4285633974816734,-1.4285633974816734,-1.4285633974816734,0.0,0.0,0.0,225.5000041043425
2023-09-10,227.42856561330746,235.99431900604554,236.00502274418028,227.42856561330746,227.42856561330746,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,235.99999092909755
2023-09-11,227.92856372479073,226.4950197866125,226.50534813528893,227.92856372479073,227.92856372479073,-1.4285770094394388,-1.4285770094394388,-1.4285770094394388,-1.4285770094394388,-1.4285770094394388,-1.4285770094394388,0.0,0.0,0.0,226.4999867153513
2023-09-12,228.428561836274,226.99446689319302,227.00536631484653,228.428561836274,228.428561836274,-1.4285783695957337,-1.4285783695957337,-1.4285783695957337,-1.4285783695957337,-1.4285783695957337,-1.4285783695957337,0.0,0.0,0.0,226.9999834666783
2023-09-13,228.9285599477573,227.4944567889794,227.50493665994358,228.9285599477573,228.9285599477573,-1.4285735563973565,-1.4285735563973565,-1.4285735563973565,-1.4285735563973565,-1.4285735563973565,-1.4285735563973565,0.0,0.0,0.0,227.49998639135993
2023-09-14,229.42855805924057,227.9950505743452,228.00530328029905,229.42855805924057,229.42855805924057,-1.4285687987941877,-1.4285687987941877,-1.4285687987941877,-1.4285687987941877,-1.4285687987941877,-1.4285687987941877,0.0,0.0,0.0,227.9999892604464
2023-09-15,229.9285575982808,228.4945629896912,228.50539890707466,229.9285575982808,229.9285575982808,-1.4285641840564327,-1.4285641840564327,-1.4285641840564327,-1.4285641840564327,-1.4285641840564327,-1.4285641840564327,0.0,0.0,0.0,228.49999341422438
2023-09-16,230.428557137321,228.99459462681588,229.0052942245833,230.428557137321,230.428557137321,-1.4285633975069645,-1.4285633975069645,-1.4285633975069645,-1.4285633975069645,-1.4285633975069645,-1.4285633975069645,0.0,0.0,0.0,228.99999373981404
2023-09-17,230.92855667636127,239.4943444997707,239.50525494451412,230.92855667636127,230.92855667636127,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,239.49998199215136
2023-09-18,231.42855621540153,229.99438008750764,230.00505421479457,231.42855621540153,231.42855621540153,-1.4285770094335215,-1.4285770094335215,-1.4285770094335215,-1.4285770094335215,-1.4285770094335215,-1.4285770094335215,0.0,0.0,0.0,229.999979205968
2023-09-19,231.92855575444173,230.49481536319652,230.50513850558806,231.92855575444173,231.92855575444173,-1.4285783696158891,-1.4285783696158891,-1.4285783696158891,-1.4285783696158891,-1.4285783696158891,-1.4285783696158891,0.0,0.0,0.0,230.49997738482585
2023-09-20,232.42855529348196,230.99503900420544,231.0053412293998,232.42855529348196,232.42855529348196,-1.4285735564108784,-1.4285735564108784,-1.4285735564108784,-1.4285735564108784,-1.4285735564108784,-1.4285735564108784,0.0,0.0,0.0,230.9999817370711
2023-09-21,232.92855483252222,231.4945640768758,231.50520492151102,232.92855483252222,232.92855483252222,-1.4285687988009332,-1.4285687988009332,-1.4285687988009332,-1.4285687988009332,-1.4285687988009332,-1.4285687988009332,0.0,0.0,0.0,231.49998603372129
2023-09-22,233.42855437156243,231.9945594739884,232.00498663823612,233.42855437156243,233.42855437156243,-1.4285641840536443,-1.4285641840536443,-1.4285641840536443,-1.4285641840536443,-1.4285641840536443,-1.4285641840536443,0.0,0.0,0.0,231.99999018750879
2023-09-23,233.92855391060266,232.4949461069399,232.505420244705,233.92855391060266,233.92855391060266,-1.4285633974948428,-1.4285633974948428,-1.4285633974948428,-1.4285633974948428,-1.4285633974948428,-1.4285633974948428,0.0,0.0,0.0,232.4999905131078
2023-09-24,234.4285534496429,242.99465862871347,243.00498035950005,234.4285534496429,234.4285534496429,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,242.99997876543299
2023-09-25,234.92855298868315,233.49453517374448,233.50547910099945,234.92855298868315,234.92855298868315,-1.4285770094456434,-1.4285770094456434,-1.4285770094456434,-1.4285770094456434,-1.4285770094456434,-1.4285770094456434,0.0,0.0,0.0,233.49997597923752
2023-09-26,235.4285525277234,233.99432828349853,234.00542058080447,235.4285525277234,235.4285525277234,-1.428578369603538,-1.428578369603538,-1.428578369603538,-1.428578369603538,-1.428578369603538,-1.428578369603538,0.0,0.0,0.0,233.99997415811987
2023-09-27,235.9285536157714,234.4941031885836,234.50484952379085,235.9285536157714,235.9285536157714,-1.4285735564158755,-1.4285735564158755,-1.4285735564158755,-1.4285735564158755,-1.4285735564158755,-1.4285735564158755,0.0,0.0,0.0,234.49998005935552
2023-09-28,236.42855470381943,234.99455093845114,235.00533869047769,236.42855470381943,236.42855470381943,-1.4285687988076794,-1.4285687988076794,-1.4285687988076794,-1.4285687988076794,-1.4285687988076794,-1.4285687988076794,0.0,0.0,0.0,234.99998590501175
2023-09-29,236.92855579186744,235.49467908126607,235.50515474715178,236.92855579186744,236.92855579186744,-1.4285641840334897,-1.4285641840334897,-1.4285641840334897,-1.4285641840334897,-1.4285641840334897,-1.4285641840334897,0.0,0.0,0.0,235.49999160783395
2023-09-30,237.42855687991545,235.99458858066308,236.00539920072777,237.42855687991545,237.42855687991545,-1.4285633975007608,-1.4285633975007608,-1.4285633975007608,-1.4285633975007608,-1.4285633975007608,-1.4285633975007608,0.0,0.0,0.0,235.99999348241468
2023-10-01,237.92855796796346,246.4944114532904,246.50539314672164,237.92855796796346,237.92855796796346,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,246.49998328375355
2023-10-02,238.4285590560115,236.99453511540978,237.00461694561554,238.4285590560115,238.4285590560115,-1.428577009448746,-1.428577009448746,-1.428577009448746,-1.428577009448746,-1.428577009448746,-1.428577009448746,0.0,0.0,0.0,236.99998204656274
2023-10-03,238.92856014405947,237.4947212238141,237.5052596839769,238.92856014405947,238.92856014405947,-1.4285783695911873,-1.4285783695911873,-1.4285783695911873,-1.4285783695911873,-1.4285783695911873,-1.4285783695911873,0.0,0.0,0.0,237.4999817744683
2023-10-04,239.42856123210748,237.99478961491045,238.00516560206788,239.42856123210748,239.42856123210748,-1.4285735564293967,-1.4285735564293967,-1.4285735564293967,-1.4285735564293967,-1.4285735564293967,-1.4285735564293967,0.0,0.0,0.0,237.99998767567808
2023-10-05,239.92856232015552,238.49484011072929,238.5052249889944,239.92856232015552,239.92856232015552,-1.4285687988144256,-1.4285687988144256,-1.4285687988144256,-1.4285687988144256,-1.4285687988144256,-1.4285687988144256,0.0,0.0,0.0,238.49999352134108
2023-10-06,240.4285634082035,238.99491139981276,239.0053550529727,240.4285634082035,240.4285634082035,-1.42856418404584,-1.42856418404584,-1.42856418404584,-1.42856418404584,-1.42856418404584,-1.42856418404584,0.0,0.0,0.0,238.99999922415765
2023-10-07,240.92856449625154,239.49495347657444,239.5053979178999,240.92856449625154,240.92856449625154,-1.4285633974886383,-1.4285633974886383,-1.4285633974886383,-1.4285633974886383,-1.4285633974886383,-1.4285633974886383,0.0,0.0,0.0,239.5000010987629
2023-10-08,241.42856786125137,249.99475780446696,250.0051653640685,241.42856786125137,241.42856786125137,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,249.99999317704146
2023-10-09,241.9285712262512,240.49477867232494,240.50508231982764,241.9285712262512,241.9285712262512,-1.4285770094234544,-1.4285770094234544,-1.4285770094234544,-1.4285770094234544,-1.4285770094234544,-1.4285770094234544,0.0,0.0,0.0,240.49999421682773
2023-10-10,242.42857459125105,240.99505345940617,241.00487307915068,242.42857459125105,242.42857459125105,-1.4285783696113425,-1.4285783696113425,-1.4285783696113425,-1.4285783696113425,-1.4285783696113425,-1.4285783696113425,0.0,0.0,0.0,240.99999622163972
2023-10-11,242.92857795625088,241.4948664240715,241.50524476935095,242.92857795625088,242.92857795625088,-1.4285735564023838,-1.4285735564023838,-1.4285735564023838,-1.4285735564023838,-1.4285735564023838,-1.4285735564023838,0.0,0.0,0.0,241.50000439984848
2023-10-12,243.4285813212507,241.99478329226406,242.0052862667642,243.4285813212507,243.4285813212507,-1.428568798800904,-1.428568798800904,-1.428568798800904,-1.428568798800904,-1.428568798800904,-1.428568798800904,0.0,0.0,0.0,242.0000125224498
2023-10-13,243.92858468625056,242.49470276341282,242.50524577895115,243.92858468625056,243.92858468625056,-1.4285641840430516,-1.4285641840430516,-1.4285641840430516,-1.4285641840430516,-1.4285641840430516,-1.4285641840430516,0.0,0.0,0.0,242.50002050220752
2023-10-14,244.42858805125036,242.99425571556878,243.00535373933317,244.42858805125036,244.42858805125036,-1.428563397476516,-1.428563397476516,-1.428563397476516,-1.428563397476516,-1.428563397476516,-1.428563397476516,0.0,0.0,0.0,243.00002465377383
2023-10-15,244.9285914162502,253.49464126172785,253.50556332766178,244.9285914162502,244.9285914162502,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,253.5000167320403
2023-10-16,245.42859478125004,243.99452548488824,244.00557313986818,245.42859478125004,245.42859478125004,-1.4285770094265564,-1.4285770094265564,-1.4285770094265564,-1.4285770094265564,-1.4285770094265564,-1.4285770094265564,0.0,0.0,0.0,244.00001777182348
2023-10-17,245.92859814624987,244.49446387202914,244.50561302546882,245.92859814624987,245.92859814624987,-1.4285783695989918,-1.4285783695989918,-1.4285783695989918,-1.4285783695989918,-1.4285783695989918,-1.4285783695989918,0.0,0.0,0.0,244.50001977665087
2023-10-18,246.42860151124972,244.99478836803002,245.0057147849203,246.42860151124972,246.42860151124972,-1.428573556415905,-1.428573556415905,-1.428573556415905,-1.428573556415905,-1.428573556415905,-1.428573556415905,0.0,0.0,0.0,245.00002795483383
2023-10-19,246.92860487624955,245.4946964899056,245.50557396910023,246.92860487624955,246.92860487624955,-1.4285687988161742,-1.4285687988161742,-1.4285687988161742,-1.4285687988161742,-1.4285687988161742,-1.4285687988161742,0.0,0.0,0.0,245.50003607743338
2023-10-20,247.42860402192088,245.99474947999528,246.00556464278085,247.42860402192088,247.42860402192088,-1.4285641840554026,-1.4285641840554026,-1.4285641840554026,-1.4285641840554026,-1.4285641840554026,-1.4285641840554026,0.0,0.0,0.0,246.00003983786547
2023-10-21,247.92860316759217,246.49456018274574,246.50520062206508,247.92860316759217,247.92860316759217,-1.428563397482434,-1.428563397482434,-1.428563397482434,-1.428563397482434,-1.428563397482434,-1.428563397482434,0.0,0.0,0.0,246.50003977010974
2023-10-22,248.4286023132635,256.99490482980644,257.00535610842417,248.4286023132635,248.4286023132635,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,257.0000276290536
2023-10-23,248.9286014589348,247.4948759335683,247.50554283698472,248.9286014589348,248.9286014589348,-1.428577009429659,-1.428577009429659,-1.428577009429659,-1.428577009429659,-1.428577009429659,-1.428577009429659,0.0,0.0,0.0,247.50002444950513
2023-10-24,249.42860060460612,247.9942106833833,248.00528965587395,249.42860060460612,249.42860060460612,-1.4285783696017798,-1.4285783696017798,-1.4285783696017798,-1.4285783696017798,-1.4285783696017798,-1.4285783696017798,0.0,0.0,0.0,248.00002223500434
2023-10-25,249.92859975027744,248.4947868361536,248.50553578192353,249.92859975027744,249.92859975027744,-1.4285735564294264,-1.4285735564294264,-1.4285735564294264,-1.4285735564294264,-1.4285735564294264,-1.4285735564294264,0.0,0.0,0.0,248.50002619384802
2023-10-26,250.42859889594874,248.99468528548263,249.00523089670827,250.42859889594874,250.42859889594874,-1.4285687988026525,-1.4285687988026525,-1.4285687988026525,-1.4285687988026525,-1.4285687988026525,-1.4285687988026525,0.0,0.0,0.0,249.0000300971461
2023-10-27,250.92859804162003,249.49492582245057,249.50542175454018,250.92859804162003,250.92859804162003,-1.4285641840515013,-1.4285641840515013,-1.4285641840515013,-1.4285641840515013,-1.4285641840515013,-1.4285641840515013,0.0,0.0,0.0,249.50003385756852
2023-10-28,251.42859718729136,249.99470308681677,250.0055050156291,251.42859718729136,251.42859718729136,-1.4285633974703116,-1.4285633974703116,-1.4285633974703116,-1.4285633974703116,-1.4285633974703116,-1.4285633974703116,0.0,0.0,0.0,250.00003378982106
2023-10-29,251.92859633296266,260.49506435258405,260.5048118662419,251.92859633296266,251.92859633296266,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,260.50002164875275
2023-10-30,252.428595478634,250.9945521186601,251.00476009572577,252.428595478634,252.428595478634,-1.4285770094327617,-1.4285770094327617,-1.4285770094327617,-1.4285770094327617,-1.4285770094327617,-1.4285770094327617,0.0,0.0,0.0,251.00001846920125
2023-10-31,252.9285946243053,251.4954482752279,251.50556973152246,252.9285946243053,252.9285946243053,-1.4285783695894292,-1.4285783695894292,-1.4285783695894292,-1.4285783695894292,-1.4285783695894292,-1.4285783695894292,0.0,0.0,0.0,251.5000162547159
2023-11-01,253.4285937699766,251.9947314728481,252.00573335569607,253.4285937699766,253.4285937699766,-1.428573556402413,-1.428573556402413,-1.428573556402413,-1.428573556402413,-1.428573556402413,-1.428573556402413,0.0,0.0,0.0,252.00002021357417
2023-11-02,253.92859291564793,252.4944077473485,252.50543801523017,253.92859291564793,253.92859291564793,-1.4285687988296658,-1.4285687988296658,-1.4285687988296658,-1.4285687988296658,-1.4285687988296658,-1.4285687988296658,0.0,0.0,0.0,252.50002411681825
2023-11-03,254.42859206131922,252.99458397306884,253.0053680911465,254.42859206131922,254.42859206131922,-1.4285641840475989,-1.4285641840475989,-1.4285641840475989,-1.4285641840475989,-1.4285641840475989,-1.4285641840475989,0.0,0.0,0.0,253.00002787727163
2023-11-04,254.92859120699052,253.4952582295251,253.50566771906284,254.92859120699052,254.92859120699052,-1.4285633974956031,-1.4285633974956031,-1.4285633974956031,-1.4285633974956031,-1.4285633974956031,-1.4285633974956031,0.0,0.0,0.0,253.50002780949492
2023-11-05,255.42859035266187,263.9948802058277,264.0052970682399,255.42859035266187,255.42859035266187,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,264.00001566845197
2023-11-06,255.92858949833317,254.4948322018372,254.5054440891875,255.92858949833317,255.92858949833317,-1.4285770094448826,-1.4285770094448826,-1.4285770094448826,-1.4285770094448826,-1.4285770094448826,-1.4285770094448826,0.0,0.0,0.0,254.50001248888827
2023-11-07,256.42858864400444,254.99508244993052,255.00509255035186,256.42858864400444,256.42858864400444,-1.4285783695933307,-1.4285783695933307,-1.4285783695933307,-1.4285783695933307,-1.4285783695933307,-1.4285783695933307,0.0,0.0,0.0,255.0000102744111
2023-11-08,256.9285877896758,255.49431084650737,255.50536557457505,256.9285877896758,256.9285877896758,-1.4285735564159343,-1.4285735564159343,-1.4285735564159343,-1.4285735564159343,-1.4285735564159343,-1.4285735564159343,0.0,0.0,0.0,255.5000142332599
2023-11-09,257.4285869353471,255.9945547121932,256.00543908702764,257.4285869353471,257.4285869353471,-1.4285687988044011,-1.4285687988044011,-1.4285687988044011,-1.4285687988044011,-1.4285687988044011,-1.4285687988044011,0.0,0.0,0.0,256.0000181365427
2023-11-10,257.9285860810184,256.49466708075886,256.50555547918265,257.9285860810184,257.9285860810184,-1.4285641840436967,-1.4285641840436967,-1.4285641840436967,-1.4285641840436967,-1.4285641840436967,-1.4285641840436967,0.0,0.0,0.0,256.5000218969747
2023-11-11,258.42858522668973,256.994762506018,257.00525697261145,258.42858522668973,258.42858522668973,-1.4285633974834813,-1.4285633974834813,-1.4285633974834813,-1.4285633974834813,-1.4285633974834813,-1.4285633974834813,0.0,0.0,0.0,257.0000218292063
2023-11-12,258.92858437236106,267.4949747948218,267.5054373209841,258.92858437236106,258.92858437236106,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,8.5714253157901,0.0,0.0,0.0,267.5000096881512
2023-11-13,259.4285835180324,257.9948978427595,258.0054232619047,259.4285835180324,259.4285835180324,-1.4285770094389663,-1.4285770094389663,-1.4285770094389663,-1.4285770094389663,-1.4285770094389663,-1.4285770094389663,0.0,0.0,0.0,258.0000065085934
2023-11-14,259.92858266370365,258.4943219129821,258.5050771121423,259.92858266370365,259.92858266370365,-1.428578369597233,-1.428578369597233,-1.428578369597233,-1.428578369597233,-1.428578369597233,-1.428578369597233,0.0,0.0,0.0,258.5000042941064
2023-11-15,260.428581809375,258.9946619128654,259.00534322929127,260.428581809375,260.428581809375,-1.4285735564209319,-1.4285735564209319,-1.4285735564209319,-1.4285735564209319,-1.4285735564209319,-1.4285735564209319,0.0,0.0,0.0,259.00000825295405
2023-11-16,260.9285809550463,259.49484518448594,259.5055458902842,260.9285809550463,260.9285809550463,-1.4285687988111468,-1.4285687988111468,-1.4285687988111468,-1.4285687988111468,-1.4285687988111468,-1.4285687988111468,0.0,0.0,0.0,259.50001215623513
2023-11-17,261.42858010071757,259.9944501010618,260.00540575807116,261.42858010071757,261.42858010071757,-1.4285641840560475,-1.4285641840560475,-1.4285641840560475,-1.4285641840560475,-1.4285641840560475,-1.4285641840560475,0.0,0.0,0.0,260.00001591666154
2023-11-18,261.92857924638895,260.49498630070514,260.5053533970165,261.92857924638895,261.92857924638895,-1.4285633974803786,-1.4285633974803786,-1.4285633974803786,-1.4285633974803786,-1.4285633974803786,-1.4285633974803786,0.0,0.0,0.0,260.50001584890856
2023-11-19,262.4285783920602,270.994474575671,271.00553664636686,262.4285783920602,262.4285783920602,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,271.00000370785034
2023-11-20,262.92857753773154,261.49465522685364,261.50526688679,262.92857753773154,262.92857753773154,-1.4285770094226942,-1.4285770094226942,-1.4285770094226942,-1.4285770094226942,-1.4285770094226942,-1.4285770094226942,0.0,0.0,0.0,261.5000005283089
2023-11-21,263.42857668340287,261.9945680765676,262.00540973244176,263.42857668340287,263.42857668340287,-1.428578369601135,-1.428578369601135,-1.428578369601135,-1.428578369601135,-1.428578369601135,-1.428578369601135,0.0,0.0,0.0,261.9999983138017
2023-11-22,263.92857582907413,262.49505346329676,262.50534576257064,263.92857582907413,263.92857582907413,-1.4285735564141862,-1.4285735564141862,-1.4285735564141862,-1.4285735564141862,-1.4285735564141862,-1.4285735564141862,0.0,0.0,0.0,262.50000227265997
2023-11-23,264.42857497474546,262.994975940616,263.0051537557341,264.42857497474546,264.42857497474546,-1.4285687987976257,-1.4285687987976257,-1.4285687987976257,-1.4285687987976257,-1.4285687987976257,-1.4285687987976257,0.0,0.0,0.0,263.0000061759478
2023-11-24,264.9285741204168,263.49440724592955,263.50512307894155,264.9285741204168,264.9285741204168,-1.4285641840358925,-1.4285641840358925,-1.4285641840358925,-1.4285641840358925,-1.4285641840358925,-1.4285641840358925,0.0,0.0,0.0,263.5000099363809
2023-11-25,265.4285732660881,263.99490321544414,264.0050090077567,265.4285732660881,265.4285732660881,-1.4285633974772765,-1.4285633974772765,-1.4285633974772765,-1.4285633974772765,-1.4285633974772765,-1.4285633974772765,0.0,0.0,0.0,264.00000986861085
2023-11-26,265.92857241175943,274.4945242015874,274.50538214172946,265.92857241175943,265.92857241175943,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,8.571425315790098,0.0,0.0,0.0,274.49999772754956
2023-11-27,266.4285715574307,264.9943138897185,265.00502078848353,266.4285715574307,266.4285715574307,-1.4285770094257957,-1.4285770094257957,-1.4285770094257957,-1.4285770094257957,-1.4285770094257957,-1.4285770094257957,0.0,0.0,0.0,264.9999945480049
2023-11-28,266.928570703102,265.4948137522582,265.50537408875647,266.928570703102,266.928570703102,-1.428578369588784,-1.428578369588784,-1.428578369588784,-1.428578369588784,-1.428578369588784,-1.428578369588784,0.0,0.0,0.0,265.49999233351326
2023-11-29,267.42856984877335,265.99448230287993,266.0054978060446,267.42856984877335,267.42856984877335,-1.4285735564074404,-1.4285735564074404,-1.4285735564074404,-1.4285735564074404,-1.4285735564074404,-1.4285735564074404,0.0,0.0,0.0,265.9999962923659
2023-11-30,267.9285689944447,266.4947272346407,266.5054419402043,267.9285689944447,267.9285689944447,-1.4285687987841043,-1.4285687987841043,-1.4285687987841043,-1.4285687987841043,-1.4285687987841043,-1.4285687987841043,0.0,0.0,0.0,266.50000019566056
